TIME_UNITS s
DATA_UNITS kg/s
21859200	-0.359567901
21945600	-0.359567901
22032000	-0.359567901
22118400	-0.359567901
22204800	-0.359567901
22291200	-0.359567901
22377600	-0.359567901
22464000	-0.359567901
22550400	-0.359567901
22636800	-0.359567901
22723200	-0.359567901
22809600	-0.359567901
22896000	-0.359567901
22982400	-0.359567901
23068800	-0.359567901
23155200	-0.359567901
23241600	-0.359567901
23328000	-0.359567901
23414400	-0.359567901
23500800	-0.359567901
23587200	-0.521953405
23673600	-0.521953405
23760000	-0.521953405
23846400	-0.521953405
23932800	-0.521953405
24019200	-0.521953405
24105600	-0.521953405
24192000	-0.521953405
24278400	-0.521953405
24364800	-0.521953405
24451200	-0.521953405
24537600	-0.521953405
24624000	-0.521953405
24710400	-0.521953405
24796800	-0.521953405
24883200	-0.521953405
24969600	-0.521953405
25056000	-0.521953405
25142400	-0.521953405
25228800	-0.521953405
25315200	-0.521953405
25401600	-0.521953405
25488000	-0.521953405
25574400	-0.521953405
25660800	-0.521953405
25747200	-0.521953405
25833600	-0.521953405
25920000	-0.521953405
26006400	-0.521953405
26092800	-0.521953405
26179200	-0.521953405
26265600	-0.179783951
26352000	-0.179783951
26438400	-0.179783951
26524800	-0.179783951
26611200	-0.179783951
26697600	-0.179783951
26784000	-0.179783951
26870400	-0.179783951
26956800	-0.179783951
27043200	-0.179783951
27129600	-0.179783951
27216000	-0.179783951
27302400	-0.179783951
27388800	-0.179783951
27475200	-0.179783951
27561600	-0.179783951
27648000	-0.179783951
27734400	-0.179783951
27820800	-0.179783951
27907200	-0.179783951
27993600	-0.179783951
28080000	-0.179783951
28166400	-0.179783951
28252800	-0.179783951
28339200	-0.179783951
28425600	-0.179783951
28512000	-0.179783951
28598400	-0.179783951
28684800	-0.179783951
28771200	-0.179783951
28857600	-0.173984468
28944000	-0.173984468
29030400	-0.173984468
29116800	-0.173984468
29203200	-0.173984468
29289600	-0.173984468
29376000	-0.173984468
29462400	-0.173984468
29548800	-0.173984468
29635200	-0.173984468
29721600	-0.173984468
29808000	-0.173984468
29894400	-0.173984468
29980800	-0.173984468
30067200	-0.173984468
30153600	-0.173984468
30240000	-0.173984468
30326400	-0.173984468
30412800	-0.173984468
30499200	-0.173984468
30585600	-0.173984468
30672000	-0.173984468
30758400	-0.173984468
30844800	-0.173984468
30931200	-0.173984468
31017600	-0.173984468
31104000	-0.173984468
31190400	-0.173984468
31276800	-0.173984468
31363200	-0.173984468
31449600	-0.173984468

	

