
0	0	0	133.06
1	0	0	133.0516667
2	0	0	133.0516667
3	0	0	133.0516667
4	0	0	133.0516667
5	0	0	133.0516667
6	0	0	133.0516667
7	0	0	133.0516667
8	0	0	133.0516667
9	0	0	133.0516667
10	0	0	133.0516667
11	0	0	133.0516667
12	0	0	133.0516667
13	0	0	133.0516667
14	0	0	133.0516667
15	0	0	133.0516667
16	0	0	133.0516667
17	0	0	133.0516667
18	0	0	133.0516667
19	0	0	133.0516667
20	0	0	133.0516667
21	0	0	133.0516667
22	0	0	133.0516667
23	0	0	133.0516667
24	0	0	133.0516667
25	0	0	133.0516667
26	0	0	133.0516667
27	0	0	133.0516667
28	0	0	133.0516667
29	0	0	133.0516667
30	0	0	133.0516667
31	0	0	133.06
32	0	0	133.0516667
33	0	0	133.0516667
34	0	0	133.0516667
35	0	0	133.0516667
36	0	0	133.0516667
37	0	0	133.0516667
38	0	0	133.0516667
39	0	0	133.0516667
40	0	0	133.0516667
41	0	0	133.0516667
42	0	0	133.0516667
43	0	0	133.0516667
44	0	0	133.0516667
45	0	0	133.0516667
46	0	0	133.0516667
47	0	0	133.0516667
48	0	0	133.0516667
49	0	0	133.0516667
50	0	0	133.0516667
51	0	0	133.0516667
52	0	0	133.0516667
53	0	0	133.0516667
54	0	0	133.0516667
55	0	0	133.0516667
56	0	0	133.0516667
57	0	0	133.0516667
58	0	0	133.0516667
59	0	0	133.06
60	0	0	133.0516667
61	0	0	133.0516667
62	0	0	133.0516667
63	0	0	133.0516667
64	0	0	133.0516667
65	0	0	133.0516667
66	0	0	133.0516667
67	0	0	133.0516667
68	0	0	133.0516667
69	0	0	133.0516667
70	0	0	133.0516667
71	0	0	133.0516667
72	0	0	133.0516667
73	0	0	133.0516667
74	0	0	133.0516667
75	0	0	133.0516667
76	0	0	133.0516667
77	0	0	133.0516667
78	0	0	133.0516667
79	0	0	133.0516667
80	0	0	133.0516667
81	0	0	133.0516667
82	0	0	133.0516667
83	0	0	133.0516667
84	0	0	133.0516667
85	0	0	133.0516667
86	0	0	133.0516667
87	0	0	133.0516667
88	0	0	133.0516667
89	0	0	133.0516667
90	0	0	133.16
91	0	0	133.0516667
92	0	0	133.0516667
93	0	0	133.0516667
94	0	0	133.0516667
95	0	0	133.0516667
96	0	0	133.0516667
97	0	0	133.0516667
98	0	0	133.0516667
99	0	0	133.0516667
100	0	0	133.0516667
101	0	0	133.0516667
102	0	0	133.0516667
103	0	0	133.0516667
104	0	0	133.0516667
105	0	0	133.0516667
106	0	0	133.0516667
107	0	0	133.0516667
108	0	0	133.0516667
109	0	0	133.0516667
110	0	0	133.0516667
111	0	0	133.0516667
112	0	0	133.0516667
113	0	0	133.0516667
114	0	0	133.0516667
115	0	0	133.0516667
116	0	0	133.0516667
117	0	0	133.0516667
118	0	0	133.0516667
119	0	0	133.0516667
120	0	0	133.16
121	0	0	133.0516667
122	0	0	133.0516667
123	0	0	133.0516667
124	0	0	133.0516667
125	0	0	133.0516667
126	0	0	133.0516667
127	0	0	133.0516667
128	0	0	133.0516667
129	0	0	133.0516667
130	0	0	133.0516667
131	0	0	133.0516667
132	0	0	133.0516667
133	0	0	133.0516667
134	0	0	133.0516667
135	0	0	133.0516667
136	0	0	133.0516667
137	0	0	133.0516667
138	0	0	133.0516667
139	0	0	133.0516667
140	0	0	133.0516667
141	0	0	133.0516667
142	0	0	133.0516667
143	0	0	133.0516667
144	0	0	133.0516667
145	0	0	133.0516667
146	0	0	133.0516667
147	0	0	133.0516667
148	0	0	133.0516667
149	0	0	133.0516667
150	0	0	133.0516667
151	0	0	133.01
152	0	0	133.0516667
153	0	0	133.0516667
154	0	0	133.0516667
155	0	0	133.0516667
156	0	0	133.0516667
157	0	0	133.0516667
158	0	0	133.0516667
159	0	0	133.0516667
160	0	0	133.0516667
161	0	0	133.0516667
162	0	0	133.0516667
163	0	0	133.0516667
164	0	0	133.0516667
165	0	0	133.0516667
166	0	0	133.0516667
167	0	0	133.0516667
168	0	0	133.0516667
169	0	0	133.0516667
170	0	0	133.0516667
171	0	0	133.0516667
172	0	0	133.0516667
173	0	0	133.0516667
174	0	0	133.0516667
175	0	0	133.0516667
176	0	0	133.0516667
177	0	0	133.0516667
178	0	0	133.0516667
179	0	0	133.0516667
180	0	0	133.0516667
181	0	0	132.91
182	0	0	133.0516667
183	0	0	133.0516667
184	0	0	133.0516667
185	0	0	133.0516667
186	0	0	133.0516667
187	0	0	133.0516667
188	0	0	133.0516667
189	0	0	133.0516667
190	0	0	133.0516667
191	0	0	133.0516667
192	0	0	133.0516667
193	0	0	133.0516667
194	0	0	133.0516667
195	0	0	133.0516667
196	0	0	133.0516667
197	0	0	133.0516667
198	0	0	133.0516667
199	0	0	133.0516667
200	0	0	133.0516667
201	0	0	133.0516667
202	0	0	133.0516667
203	0	0	133.0516667
204	0	0	133.0516667
205	0	0	133.0516667
206	0	0	133.0516667
207	0	0	133.0516667
208	0	0	133.0516667
209	0	0	133.0516667
210	0	0	133.0516667
211	0	0	133.0516667
212	0	0	132.91
213	0	0	133.0516667
214	0	0	133.0516667
215	0	0	133.0516667
216	0	0	133.0516667
217	0	0	133.0516667
218	0	0	133.0516667
219	0	0	133.0516667
220	0	0	133.0516667
221	0	0	133.0516667
222	0	0	133.0516667
223	0	0	133.0516667
224	0	0	133.0516667
225	0	0	133.0516667
226	0	0	133.0516667
227	0	0	133.0516667
228	0	0	133.0516667
229	0	0	133.0516667
230	0	0	133.0516667
231	0	0	133.0516667
232	0	0	133.0516667
233	0	0	133.0516667
234	0	0	133.0516667
235	0	0	133.0516667
236	0	0	133.0516667
237	0	0	133.0516667
238	0	0	133.0516667
239	0	0	133.0516667
240	0	0	133.0516667
241	0	0	133.0516667
242	0	0	133.0516667
243	0	0	133.01
244	0	0	133.0516667
245	0	0	133.0516667
246	0	0	133.0516667
247	0	0	133.0516667
248	0	0	133.0516667
249	0	0	133.0516667
250	0	0	133.0516667
251	0	0	133.0516667
252	0	0	133.0516667
253	0	0	133.0516667
254	0	0	133.0516667
255	0	0	133.0516667
256	0	0	133.0516667
257	0	0	133.0516667
258	0	0	133.0516667
259	0	0	133.0516667
260	0	0	133.0516667
261	0	0	133.0516667
262	0	0	133.0516667
263	0	0	133.0516667
264	0	0	133.0516667
265	0	0	133.0516667
266	0	0	133.0516667
267	0	0	133.0516667
268	0	0	133.0516667
269	0	0	133.0516667
270	0	0	133.0516667
271	0	0	133.0516667
272	0	0	133.0516667
273	0	0	133.16
274	0	0	133.0516667
275	0	0	133.0516667
276	0	0	133.0516667
277	0	0	133.0516667
278	0	0	133.0516667
279	0	0	133.0516667
280	0	0	133.0516667
281	0	0	133.0516667
282	0	0	133.0516667
283	0	0	133.0516667
284	0	0	133.0516667
285	0	0	133.0516667
286	0	0	133.0516667
287	0	0	133.0516667
288	0	0	133.0516667
289	0	0	133.0516667
290	0	0	133.0516667
291	0	0	133.0516667
292	0	0	133.0516667
293	0	0	133.0516667
294	0	0	133.0516667
295	0	0	133.0516667
296	0	0	133.0516667
297	0	0	133.0516667
298	0	0	133.0516667
299	0	0	133.0516667
300	0	0	133.0516667
301	0	0	133.0516667
302	0	0	133.0516667
303	0	0	133.0516667
304	0	0	133.06
305	0	0	133.0516667
306	0	0	133.0516667
307	0	0	133.0516667
308	0	0	133.0516667
309	0	0	133.0516667
310	0	0	133.0516667
311	0	0	133.0516667
312	0	0	133.0516667
313	0	0	133.0516667
314	0	0	133.0516667
315	0	0	133.0516667
316	0	0	133.0516667
317	0	0	133.0516667
318	0	0	133.0516667
319	0	0	133.0516667
320	0	0	133.0516667
321	0	0	133.0516667
322	0	0	133.0516667
323	0	0	133.0516667
324	0	0	133.0516667
325	0	0	133.0516667
326	0	0	133.0516667
327	0	0	133.0516667
328	0	0	133.0516667
329	0	0	133.0516667
330	0	0	133.0516667
331	0	0	133.0516667
332	0	0	133.0516667
333	0	0	133.0516667
334	0	0	133.06
335	0	0	133.0516667
336	0	0	133.0516667
337	0	0	133.0516667
338	0	0	133.0516667
339	0	0	133.0516667
340	0	0	133.0516667
341	0	0	133.0516667
342	0	0	133.0516667
343	0	0	133.0516667
344	0	0	133.0516667
345	0	0	133.0516667
346	0	0	133.0516667
347	0	0	133.0516667
348	0	0	133.0516667
349	0	0	133.0516667
350	0	0	133.0516667
351	0	0	133.0516667
352	0	0	133.0516667
353	0	0	133.0516667
354	0	0	133.0516667
355	0	0	133.0516667
356	0	0	133.0516667
357	0	0	133.0516667
358	0	0	133.0516667
359	0	0	133.0516667
360	0	0	133.0516667
361	0	0	133.0516667
362	0	0	133.0516667
363	0	0	133.0516667
364	0	0	133.0516667
